user_id,book_id,borrow_date,return_date,reservation_status,overdue_status,user_role,book_category
bcbcaada-854c-4edf-bcb0-f4604dcb113b,369c14f4-8742-4de8-936b-1f325ef51571,2021-05-11,2021-05-30,True,1,faculty,science
b1745dda-1d1e-42cd-8142-11c8073cac27,79e66e90-40e3-495a-aa98-eeadd3702607,2023-05-22,2023-05-25,True,0,staff,non-fiction
6962991e-7fb6-4221-a938-15c52afb473e,2309caa4-a41f-49fc-9360-00b23464d6f7,2025-02-02,2025-02-15,True,1,faculty,science
59039bf6-4726-4610-b538-d884edd7557a,b0182848-94fa-4dab-8142-3e60dfae2415,2020-10-10,2020-10-14,False,0,student,art
c1fbbad4-7e74-4036-9782-7f95ea24379e,7105f536-22b4-482d-9125-0bc69e4d5eb8,2024-04-08,2024-04-28,True,1,staff,non-fiction
034e79d9-972f-42b7-9d5b-ff0801aaa146,8f58ab9b-5468-4c0e-8797-ce2cbb3545b8,2022-07-17,2022-07-26,True,1,staff,history
aa8b9c92-7d6b-463d-8908-0266fbf4ae22,0210b30a-3b29-4eff-ba15-36a7163520bb,2021-02-14,2021-03-01,True,1,faculty,art
191e54f0-a360-4d04-9e65-463ebbb05539,2b999af2-eafa-4a7e-83c0-9b214a6a0877,2024-04-21,2024-05-11,False,1,staff,art
22c6712f-19bb-4031-9738-03e4f756d111,59e04a5d-1d8f-4bc2-bd0b-c77f3b657c65,2022-08-05,2022-08-11,False,0,student,fiction
cb1926e7-3431-4711-9075-0c7f07d11384,5174f501-bd99-4c4d-a770-2d40b03e0b5f,2021-12-17,2021-12-29,False,1,faculty,science
8d5a7706-d41b-46e2-86a7-012015241531,89b877d0-8fbb-4d09-8abe-707a3993d42e,2022-07-11,2022-07-29,False,1,faculty,science
38034698-43fb-469d-8540-e526fc287691,86dcf76e-030d-44ff-93ce-e3bd448be787,2025-03-30,2025-04-01,False,0,staff,non-fiction
6a5e693c-9135-4d22-b48c-14e0db93d0b6,ea262183-22ca-4a1d-bdfb-f88266a39a27,2024-12-10,2024-12-24,False,1,staff,science
a07177aa-5bfd-45f8-a4db-4f4e261d0816,513da8d4-4ad4-4c33-85f4-be943f444af4,2022-11-05,2022-11-13,True,1,staff,art
0dafaf12-f10d-499d-89cf-93155a441580,661b80e3-41ae-465e-97a3-c69cac57b973,2022-11-05,2022-11-24,False,1,student,fiction
1204d181-ba77-42b7-8257-d2fe38097976,07faee88-45a3-40be-b632-ffe505ed9f8b,2023-02-14,2023-02-17,True,0,faculty,science
03a48425-017c-4384-9770-ca4682ea7a68,3f8c9994-fb1e-4965-b764-f4e45bfa7197,2021-09-29,2021-10-01,False,0,faculty,art
5061930b-46cf-4418-84e7-f760e58c8811,cc432093-52d3-40a4-868e-23c6c78a9b4f,2025-01-04,2025-01-09,False,0,student,fiction
a6379d46-cdc7-48b4-bf0b-b926b2563c35,be989349-2807-4173-909e-1a53abc04ac6,2022-12-18,2022-12-23,False,0,staff,art
8eaeac91-3bb2-4d27-94be-6f261968883f,676235db-14c5-459b-96a8-3b6295b269c7,2024-04-16,2024-04-17,False,0,student,non-fiction
90e6d59f-5e26-489b-8ec0-21e8182b81c7,07f444c7-d0e0-4fe1-b7ca-21f9b291c3a8,2024-12-15,2024-12-24,False,1,student,science
23e9e0e4-daf1-4f31-a83a-422bc3a2c595,b7c8715d-c3f2-4a26-99fd-ea90de36efe8,2020-05-09,2020-05-17,False,1,student,fiction
af8ce413-2951-48f0-ab06-d092e2180b62,58aa6bf2-36a6-463f-bc2b-7f0890e52587,2024-11-03,2024-11-06,True,0,faculty,fiction
986d19bd-6058-4bff-8bf1-4d3663f9d364,201095fe-7ad5-4d85-a201-9b7d9e533949,2022-11-11,2022-11-25,True,1,staff,fiction
d0753d15-1446-46a5-bc06-11063b3e818a,f5fa964a-6153-4be9-a148-39d16afd19d8,2021-01-18,2021-01-22,False,0,student,history
1fca98c8-f751-462e-a590-280b3e1ae907,d20da0f0-8bde-4b4d-aa19-6f6972c9991f,2021-01-02,2021-01-05,False,0,faculty,science
699f011c-86b9-450b-b553-323023ebb22a,0f355389-3457-4465-9f3d-05e0c7696ef5,2025-04-06,2025-04-11,True,0,student,science
3560f7ba-46d5-40e3-8c95-34634bfdc96d,12363a3e-63ed-4b6d-9b29-1c74e5282a80,2021-10-10,2021-10-25,True,1,student,non-fiction
c8cedb8e-99be-41ab-88b6-86cc71502226,58d5c53f-2b41-4d15-9cc4-f14ba8875599,2022-07-25,2022-08-13,True,1,faculty,art
768ab2d0-d507-4919-9dbd-74a3d4c219e0,8e4cbb28-4e17-4428-a918-a144d4cb19f3,2021-06-24,2021-07-12,True,1,staff,fiction
e9c37f66-325c-411e-9530-980ca6ec1b2e,bfee7776-5d2d-4eb4-8f2e-a39e33b564d5,2021-01-09,2021-01-22,True,1,student,history
65309f78-4ee4-47ea-9ebe-bc73fc8f78fd,9fb139af-c658-4bbd-aad2-8681167922f2,2024-09-21,2024-10-10,True,1,faculty,history
fbe845ed-67ed-428d-b2bd-486b1fe28bcb,59edf742-9476-49f6-b1e6-47553c60adce,2022-01-23,2022-01-28,False,0,staff,science
7a0decd9-3ad5-4c71-9047-f1594b3d6a16,13609e2a-b549-4200-a552-c9999803942e,2022-03-17,2022-04-02,True,1,student,art
5e4b7fc1-fabe-4a60-ab11-832eb14d5150,08586be8-a72c-49de-bc40-b996897468a2,2020-08-18,2020-09-01,False,1,staff,non-fiction
d48e17da-350e-4d64-94f5-a57312fa3b93,8b44dca9-e2e9-434f-978f-dfade4353966,2020-11-09,2020-11-12,True,0,faculty,non-fiction
73ffdf2a-17bd-4ea0-8589-2e6774846ab8,d4e14764-076b-41a5-86f1-b29ef27817a6,2023-04-28,2023-05-18,True,1,staff,non-fiction
01d80a2f-bee8-48cc-b71f-5355dc1b130d,a38ab740-ac39-4890-b244-241903a2697b,2022-06-17,2022-06-18,True,0,student,history
347a1653-80bd-4170-8ba6-fa76eabe5368,3ca50e00-d14f-4a5c-b36b-a1d2ab4e1d27,2024-07-08,2024-07-23,True,1,student,history
5acff993-a378-412b-8a55-6649ff8190a5,e6af620a-5311-4c79-a8ae-69c572c1ae50,2021-03-13,2021-03-26,True,1,staff,art
9d950925-0c58-4766-bd7b-5e1879586016,69063966-8488-426b-b738-c0a9509dd5a6,2022-10-18,2022-10-22,False,0,student,art
30221f69-d219-4a84-bea5-b12fa8b324f2,cc765e42-7f65-4102-a053-10a7ad01f22d,2023-01-13,2023-02-02,True,1,faculty,history
7e88346c-b5dc-4b18-98b0-5eeaa0ad09df,c54f5d51-de12-4d6d-93f0-b853e5567821,2023-11-08,2023-11-17,False,1,staff,art
72db06d4-5c62-4cb7-8611-8b2da1691abd,dcba6cd1-3c87-4312-8897-95df97163378,2020-04-20,2020-05-08,True,1,staff,history
42dc353e-04f9-4051-90a7-2ec4163a926e,09f11a5f-2fbf-49b3-bfbd-d714d571c665,2020-06-30,2020-07-01,True,0,staff,history
2a08fe43-2220-4449-881e-46d0b2f99609,ee8a4ccf-9470-4547-ac6d-496f37e3aa8e,2025-04-02,2025-04-07,True,0,staff,history
ef60e3bf-1d5c-45ea-9be6-3ebc72d84f5a,4b17b665-748c-4fdc-ae1c-b4612fa200e8,2021-09-19,2021-09-24,False,0,staff,art
264fba0f-d3eb-41c4-99b8-8c330a9f666b,137f3ff9-09c9-4b30-89ce-5ac101a3951e,2023-07-18,2023-07-31,False,1,faculty,history
035272bc-c1da-4c96-88fd-3dfb49724a3b,624936c2-1862-4406-a83c-8c5298e08737,2021-01-10,2021-01-26,True,1,staff,non-fiction
e7066f16-7e93-4b3e-8a88-2fdf6bb8da17,a4342532-5ec5-49ac-87bd-259c7981d3ca,2023-08-28,2023-09-04,False,0,staff,non-fiction
f51e1abd-36c7-444f-b062-0155f61f61d7,3dd32068-afcf-4df2-811f-0686113fe800,2021-08-27,2021-08-31,False,0,faculty,art
0610fbf1-a31b-4f82-9934-a0e7dc9ad56a,08464e20-bbec-45ca-a37e-ff2417b4675d,2023-06-03,2023-06-12,True,1,student,art
fc19afee-de76-444a-849c-fb3c1daa0684,e39c7ab3-3ec2-4483-8792-3ce6c13c5139,2020-07-28,2020-08-08,False,1,student,science
c51d42ab-b6f4-426b-90a9-62426f94ccf9,d4a0159e-780d-47d2-8aab-a6a7083a954f,2020-10-24,2020-10-28,False,0,student,art
0e068d5b-6eeb-4105-ac97-8574efedb6e5,a617eee2-ae49-40c7-ae80-972a490672c4,2020-02-08,2020-02-23,True,1,faculty,fiction
3de4a6b3-339d-4415-bf86-2d3fb256e4f3,ee018d24-8d38-4595-b401-f4aef027101b,2024-09-22,2024-10-07,False,1,faculty,art
eadb6218-d19b-42f4-85f0-6d3c81ff1bf2,b8e0d62b-0735-40dd-8a49-a08743499aae,2020-11-29,2020-12-12,False,1,faculty,history
0221eb89-fdd3-4290-a29f-407214384f3d,fb937c1a-21ef-4b3a-ab9d-2bd2d5a46805,2022-03-27,2022-04-05,False,1,staff,non-fiction
20264370-3e0b-44ab-89a0-12d1b22280f2,159606d2-b07e-48b2-b2c1-8d5d51b8aa3b,2024-08-03,2024-08-18,True,1,staff,non-fiction
e72e3431-0f4c-429f-b349-aef4199502db,5131e68f-8e14-4572-974c-47b432944373,2020-06-01,2020-06-06,True,0,student,non-fiction
60349be8-b135-4ceb-bf2f-badc7d196dd0,f3657486-c3e1-4d4b-85d3-5025f904034a,2021-08-07,2021-08-12,False,0,staff,science
c0895e5c-20b0-48c0-bd3e-a9bf821eb92b,69599dd5-e9c8-4dbb-b286-1ff2786abb40,2023-03-19,2023-04-03,False,1,student,history
dad11c03-32d8-4f04-b751-51a7136e2b33,7f206ba9-b601-46cb-97b1-d81af7557a73,2025-01-23,2025-01-25,False,0,student,fiction
89cd0502-160f-48a2-8534-e3941bc562c2,9baa31ec-1a3a-4388-a9fe-f555550320a4,2025-03-01,2025-03-15,True,1,staff,non-fiction
65d1c7cc-54b0-4639-b9ff-f2d7598a4e85,ed2d49ae-ee47-4ec5-9ca7-ee7550747c14,2025-03-19,2025-03-29,False,1,staff,non-fiction
f38d65e7-55bd-4cf2-8c7c-41c661573b74,4aac024e-61b6-4615-9795-72e78750c94f,2022-10-15,2022-11-02,True,1,faculty,history
5a518fb4-cd50-4b3a-a2de-dd0c7a254a41,51714298-21d9-4ba1-aeab-5e2e280b53e1,2022-09-03,2022-09-06,False,0,staff,history
f55f5897-4d9a-4280-8b9f-621800d94448,b88823d2-3afe-4968-94c6-8586c0a3856c,2024-12-09,2024-12-27,True,1,staff,art
e5bc907f-5719-4848-ba22-1a29b0f292b7,2bb3e28f-b646-492a-b16d-e3d1a72a076a,2021-10-27,2021-11-16,False,1,student,history
56ebb5d0-a987-4dda-8bec-7ed8ce8362e7,8a52644d-3706-4ed3-b69a-3c750e4f2f42,2020-04-05,2020-04-06,False,0,staff,science
7761f294-d62c-48a1-864a-a980c38167fc,ce125e5a-fc8a-4172-8532-c1beeb62a8be,2021-10-21,2021-11-08,True,1,staff,non-fiction
e4f0499d-2a7c-4e31-8018-5c810a0290a6,e1a64454-a8d5-4074-b443-a6f48907860d,2021-05-29,2021-06-17,False,1,staff,non-fiction
51f9aa43-780e-46a4-accc-4d6d8ca88b51,6964c135-8f4d-4772-a7ce-fe854b839df4,2023-08-09,2023-08-16,True,0,faculty,science
cda9df6c-f757-42ff-93a3-081ca499ebaf,89276628-8819-44e7-b157-b0fb8a9544b2,2021-06-06,2021-06-24,False,1,student,art
652f05e3-680d-41e5-aa4a-a42249f15899,c3f9fc73-2628-4692-ab59-18ebdf270c16,2023-08-30,2023-09-07,False,1,staff,art
cc92c382-baa1-4f27-adf1-8012a5909722,9bc30274-9604-4b42-9b19-f8b3f818b4c4,2020-04-07,2020-04-20,True,1,staff,fiction
c5ff2de5-fc47-4fa5-a2d9-d3a573921312,d239d2e1-9ad4-45f5-bea9-0e117b27d5f5,2024-02-08,2024-02-12,True,0,faculty,non-fiction
9e2fcad2-bff8-4279-a07c-2712e726c7fb,574ed31f-8140-4f83-885a-b81e19ce54b0,2021-05-17,2021-05-19,True,0,staff,history
30b6c56f-049b-46ac-8341-81ce3d4d5666,470bdc5e-4645-42e9-8a63-cfd94dd0a45b,2023-06-21,2023-07-04,True,1,student,art
8cf3a412-dc18-4812-b207-13f8e552256c,31ded40a-b580-40dc-b07b-ea9d20f0300d,2023-08-18,2023-09-04,False,1,faculty,non-fiction
8854f501-6a45-4424-8647-1821ced94123,c29db4e5-9845-47d6-bc23-26ff20ad685c,2023-07-11,2023-07-12,False,0,faculty,fiction
96bb180c-4538-4563-bc37-2a018b587765,3b5156bc-fde9-42f8-b7f3-18d999058b36,2020-11-16,2020-11-28,False,1,student,non-fiction
0deebc6e-03fd-4369-ae5a-aa2be0f7f473,4fd73b3b-9273-4386-8d5e-c3a701021826,2020-05-12,2020-05-29,True,1,faculty,fiction
9032acaf-a94d-4111-ab49-7040483eb4ce,6ded8a65-0283-4436-9d59-5e70e38d31fc,2020-03-14,2020-03-18,False,0,staff,history
6881f531-97f7-4893-97a0-34ab60c3e24f,ff4e22a9-98e3-4bed-a889-01b2f2530074,2020-01-12,2020-01-18,True,0,staff,fiction
2d2e56f5-91dd-4030-8f89-68046ef0a3a8,d26dc4e5-813e-466e-a1e1-4cadc7fac206,2021-03-02,2021-03-14,True,1,staff,history
51bd1634-8ef3-4a74-97e5-5ab09b6d1178,34c4fefb-bbb6-4e44-8a9d-6ef902409a75,2023-10-25,2023-11-05,True,1,faculty,science
2a2e6b6b-998f-405c-b736-2f1f4dbd2cdf,d8ff29ae-4378-44c2-a7b1-d81744f3d43a,2024-02-08,2024-02-15,False,0,staff,non-fiction
6758473d-34e3-486c-baee-4fd3df16c3bc,d0cd5e02-f01d-4a66-85f9-68f0487ff580,2024-03-09,2024-03-11,False,0,student,art
02002482-eebe-4125-a9b4-1f4610ef453c,350eb012-7f52-4ec4-b9dd-5aa608b0486a,2020-08-27,2020-09-01,True,0,staff,science
eab45268-c981-4156-84f7-44ff5e83d0de,f444c9d7-8321-4214-8d80-dbb1cc6094a1,2020-08-19,2020-08-22,True,0,student,art
f1c546e5-ed84-4225-8ff7-d04684ad7dd3,83192692-65d4-4621-89e5-8f31ca7e4d2a,2022-01-28,2022-01-29,False,0,faculty,non-fiction
fbb76dfd-c0be-4d95-88cc-2f2a808858ac,40d22bfc-b002-4fb3-8930-bb78704bcdef,2020-10-30,2020-11-04,False,0,staff,science
e04edc20-ef64-4873-9da6-44fa861c00ba,6b8d34d1-a1bd-4103-845d-3177b4326e7a,2023-03-02,2023-03-14,True,1,faculty,science
5a460182-6820-4326-ad0a-c9b970d311ee,be432e42-26a9-49ce-966d-9178ff3f81f8,2023-11-18,2023-11-22,True,0,staff,science
0916dddd-478f-4c35-834b-999883be0c38,d6c22d07-5268-4c0f-865d-4a9b0be55866,2022-06-25,2022-07-12,True,1,student,science
cbc7c9b1-be37-4067-b1c2-0d77115ba594,b7184f74-6e68-4d2d-8d9f-c22cfedce0f1,2023-07-25,2023-08-03,False,1,student,art
c2ed6a0f-338d-4c91-9574-25ffd0c9bca2,ddfd0277-772b-4be6-8651-585d573c84a3,2021-02-02,2021-02-20,False,1,student,science
ea31a475-5e59-4c3e-9283-8db444889692,3b732b26-638a-4884-9d39-8f54ec75e004,2021-06-23,2021-07-04,True,1,staff,science
cfd92e62-79f7-42fa-a07d-a41f82d4e67f,85305ec5-131e-4fdf-8e8e-8485910496a8,2020-01-09,2020-01-10,True,0,student,science
9c40376c-a0da-4137-bd8c-e5b1032a71ec,c0d18b5e-caf1-4a4c-adfa-a5da8e6a865c,2024-06-02,2024-06-13,False,1,student,non-fiction
94bae39a-080a-45f5-9449-03895d15a380,5aef14d7-822c-4a77-b62d-ebe273019cb3,2021-07-28,2021-08-03,True,0,faculty,non-fiction
cbd904f8-189f-4919-a052-fc3d5d9df320,ac0262ee-ae3e-4d59-affe-77e174f3121b,2021-08-04,2021-08-11,True,0,staff,history
af255556-08c2-4612-b2a6-f7b7613b13f1,d3359b08-879a-47c6-bc62-4437fe3f5651,2022-08-10,2022-08-23,False,1,faculty,science
3b23a5aa-7a09-4489-9359-2df8a79d15c7,b3619954-bb0f-4919-80b2-83ee59f821e8,2020-10-10,2020-10-11,True,0,faculty,history
1c7808dd-2e99-4f56-bc28-7de37cc81f5f,0de3a457-e6b3-4ad9-8bfe-3872d0d6d1eb,2021-12-25,2021-12-30,False,0,student,history
b0fe7558-fa03-4296-bc0a-afdea9107b78,9d0dcb87-fbca-4f47-8e72-5ced55ca8b00,2020-01-27,2020-01-28,True,0,student,science
67c2c86c-4198-47f9-8997-fe8e18ea288b,766bd69c-f862-4b2b-bbe2-6a41f0a432fc,2023-02-01,2023-02-12,True,1,faculty,non-fiction
84939c7b-87fe-4384-bcce-ac72ebdb9555,2475c814-322b-48bf-863b-e5471eb23294,2024-10-03,2024-10-17,True,1,student,fiction
39523722-ea1b-4c17-93dc-5648192f421b,bac52f3d-d047-41e1-9ec8-1ee11c0dbb08,2021-07-14,2021-07-31,True,1,student,art
3317ccea-6cc6-4a0c-9bd8-763171708ee5,060ac135-de78-418a-b17b-7e7a6a2455f1,2023-09-14,2023-10-04,True,1,faculty,non-fiction
a6f7d7fc-7b03-4d80-a8e4-6917aa2528e6,f5068cf1-c0f7-4d44-a1a0-f7edf15cb51c,2020-06-07,2020-06-19,True,1,faculty,science
13699244-0938-4b1c-ad7f-cda044a29d1f,d1e5d0c1-1c0b-4b90-9ac8-f78a7f59aaf0,2022-06-28,2022-06-29,True,0,faculty,history
3a371773-c23a-4c35-b79f-0511173baca7,530a7246-f21e-4595-ba9e-2de604daf1fe,2020-11-26,2020-12-16,False,1,student,art
70da88c5-801f-44d1-8059-f214f8a6a5e8,53d82b11-9570-4588-996c-3156463af5eb,2023-04-03,2023-04-22,False,1,staff,non-fiction
4affd171-4754-41ab-b5dd-0a7a35f5b11d,321e6be6-824b-43a4-bdac-93caacaad4bd,2021-12-30,2022-01-17,False,1,student,history
c7738c70-4af6-4b3e-b8b3-fdf5a4259ac0,cf12217f-6dfd-4372-9e33-5395a394b467,2022-01-25,2022-02-07,True,1,student,history
45d1f7a5-becb-4678-8dc9-a558f8467d18,45e712b8-667b-4c9d-99b1-0ff196008681,2023-01-28,2023-02-05,False,1,staff,non-fiction
4ff97226-7101-4576-a2ba-7a2c2871e567,52a8bcce-cd74-4acd-acc7-65c051248933,2022-06-18,2022-06-27,True,1,staff,fiction
28425ac0-3f56-4371-be41-c8976389cf5d,a9d0543a-fa3e-4e62-ad0c-b9b650c97fb9,2023-10-17,2023-10-20,False,0,staff,history
c4f21685-1f21-48f5-b779-9b4837c5cbc7,1ecf74fa-dcd6-4079-abb9-acdc81501bae,2021-07-15,2021-07-17,True,0,faculty,art
cf4e726c-21e1-42bb-bf18-d55ea27ec5a9,97ccf9b1-1b36-4106-8bd1-82391a3aef9b,2022-09-01,2022-09-18,False,1,student,non-fiction
a7978b52-d214-489f-89ce-9286f06716fc,167844cd-9981-467c-a1bc-6151598b419f,2021-04-09,2021-04-13,False,0,staff,science
fe160c17-7f17-4282-a070-fbc5beeff738,46f2c22b-b588-4bc4-885a-5fa1800fd163,2022-07-24,2022-08-07,False,1,student,art
ec3e8096-3dd4-45ee-a593-fdbd116a5573,24b54972-c61f-4df4-b7d5-4091097a9881,2024-09-12,2024-09-23,True,1,student,art
e8908c3f-6a9b-4de1-8d37-4f640d37c103,b71bf9c0-93bd-4b2d-b094-370ee7353b49,2023-07-27,2023-08-15,True,1,faculty,science
60862e39-8fd0-491d-986a-e035c6671b68,60b9aa44-15fd-408c-8933-99d3d8aaf4e4,2021-08-23,2021-09-07,False,1,student,non-fiction
6a7ad82f-7835-4c91-a9eb-fbeaeef8fa2c,ae2c57d0-d94b-493c-b7c6-97a46f5eeda4,2024-11-07,2024-11-25,True,1,student,history
583522ab-02c4-43ed-b789-5f1444141c1e,0785ef12-41e4-4993-8fc5-348937cf8a47,2022-07-12,2022-07-27,True,1,faculty,non-fiction
1392b5de-8079-42e8-981c-1797097f077b,5cb7e623-9383-455e-b3be-f8f77ce2f4d6,2022-10-16,2022-10-28,False,1,faculty,art
fd3858f4-66bc-4b1a-986b-bf1871380988,629d2724-dfde-406e-a597-3ea0623c69b7,2023-09-05,2023-09-18,False,1,staff,fiction
4b211bc6-eb88-4763-ae67-b528542322d0,a5816d8c-5997-41bf-b703-e7be606869b9,2021-07-17,2021-07-27,False,1,staff,history
65a10188-3650-4519-9609-f0abe6fcba3b,fb447f0a-f0d3-43a3-8b34-24e4ee018282,2020-03-28,2020-03-29,False,0,staff,fiction
fce3145e-fca0-463c-b92f-f948fa5d003f,8da678e9-5e68-4d3a-bea7-f33bd1ca0f3e,2023-06-16,2023-06-20,True,0,faculty,non-fiction
0b087df0-bfe5-455c-b8cf-72de07afcb6f,7c4d92ad-f3d1-46c9-b6f2-cdb0ae26790d,2022-04-18,2022-05-03,False,1,student,fiction
397456ba-d3f8-4ce2-b22f-2f2c3af0e25d,b0e0dee7-1f9b-44fe-b762-73eda2932415,2024-06-05,2024-06-24,False,1,staff,science
fb7348dc-83be-4328-8e4f-5916fc970b10,6f005eb8-3ab1-494a-aacc-a608bfedbf78,2023-08-20,2023-08-30,False,1,faculty,art
951ac6c2-abc2-445a-80b8-03e15e5c135b,1cc97d3d-e73c-4fe3-a3b6-15a52e3bf86c,2022-03-28,2022-03-31,False,0,faculty,fiction
89f85c36-60c9-49b2-bf96-b6eec3455ea8,65e86c4a-bf2b-44f9-a7b6-82b1b4c652f2,2021-06-16,2021-06-22,True,0,staff,non-fiction
24467681-23b7-45f5-90f8-a567b5887d71,9922dac3-964a-4b72-8a4b-59352b073b93,2021-05-20,2021-05-27,False,0,staff,fiction
07bc34fa-1f63-4083-945b-337c1fd07822,d6db22bf-7e00-49aa-99e8-8c2d77b7f65b,2021-03-18,2021-03-28,False,1,student,fiction
8954a721-1030-4310-b76a-86dc2155be1b,f1c36084-4b6b-41d1-8011-0b516499139b,2020-06-19,2020-06-23,True,0,staff,art
4d295692-85ab-4114-a479-942ecfb88834,86451a8d-b9fc-42e6-9f05-c35eb85aa5e0,2023-03-17,2023-03-28,True,1,student,art
2e0e2ab8-6940-492e-be4e-0cea64c747c2,8150159e-1600-4402-bee6-544709798dc8,2022-08-15,2022-08-30,False,1,student,science
8346c53d-172a-40f8-b10b-deea502ef468,397cd6f8-adfc-448e-a151-104577093eb9,2020-11-11,2020-11-24,True,1,staff,science
500590a6-a95b-4731-b2ca-35bfba69df9a,7b20877d-59a8-4563-85fa-15c23510a82e,2022-11-01,2022-11-06,False,0,faculty,non-fiction
a0d48ad9-757e-41d9-9738-4128193e4c4a,036f2fff-0970-41ec-83ca-d595eaa0f9bc,2020-02-21,2020-02-27,False,0,staff,history
15793491-77d2-4c6e-bcc9-f3231f9c3eeb,6daed069-264e-4859-9e75-b4a4a1d29c96,2020-09-24,2020-10-10,True,1,student,non-fiction
2744b5fa-6836-490a-90ca-628a278107fb,9ac6eef4-a0c0-4f40-9d8e-35be27e8909a,2020-03-06,2020-03-15,False,1,student,art
ee9cfe85-e1fd-4cf0-a53f-fa5152207bee,2db769b0-15d4-488a-9942-d6d1ca4fc1df,2022-03-02,2022-03-10,False,1,student,science
32ff3f5b-38a8-479c-95c5-68bdcec0cd32,e49c731e-8229-458f-a4b3-64aa4af0ba11,2020-09-24,2020-10-12,True,1,faculty,art
a628abb2-a08f-481e-9697-d69aad3ab244,b1615a53-76b5-47ec-abd8-826322519e17,2023-01-29,2023-02-18,True,1,staff,fiction
7e803890-9a34-4d71-ad69-8a7486037e4d,07ab255e-d760-400f-b3da-5dc4fdef2576,2020-02-03,2020-02-04,True,0,staff,science
19e995a3-2109-4f49-9fac-854eeb16e58d,591ed170-bf8b-4652-91cb-932c1534d916,2024-09-06,2024-09-17,True,1,faculty,non-fiction
ff25ff6f-4d0a-40b4-bad2-b2f807847b53,79d04296-bc42-4963-a8d7-3f7142b90453,2024-09-08,2024-09-13,True,0,student,history
3ba8b78b-8ad3-4aa2-a79d-54206c1a0636,2a7fbe18-d932-4d8d-8098-383932dcc32b,2023-01-19,2023-02-03,False,1,faculty,history
bbafd2ec-5b33-45a2-ac0b-c70c3db53988,a51e259f-c8bd-4d53-aa8c-64de21712322,2023-01-05,2023-01-18,True,1,faculty,science
9e680940-7529-4274-b7ca-a05b258da96f,982f5fd6-1d87-4a44-b688-ccf73630e6ef,2024-11-21,2024-11-30,True,1,student,art
c4dd8b77-87a9-43e2-8a1a-6b7216870bf6,078ed284-2a3b-49e6-9fdd-82f27da2e57b,2021-11-30,2021-12-06,True,0,student,fiction
1dca7e7e-957c-4a9c-8c10-ed29f33841b9,433b176c-c380-40e4-8764-7d889ba6e082,2024-12-28,2025-01-11,False,1,staff,art
a43ccb2a-6c19-4e23-aa18-e7058d4ae30e,0b35a333-2a3c-45e6-8bc9-a585b0e52fd1,2024-04-25,2024-05-07,True,1,staff,fiction
77f3090d-edf2-4c95-aec5-981f7094e6f7,433fd112-8b84-49e1-b4ab-1e416d6a4518,2024-08-29,2024-09-02,False,0,faculty,science
6d039211-ec7b-4714-bbe5-e0693fe1ba34,4e395419-a209-4268-bf00-25105572efad,2020-06-17,2020-06-27,False,1,staff,fiction
39efa1b4-1ed7-4443-a7a9-6f70c072bc04,9bca7b20-5886-47ee-b037-375e097075d5,2024-03-30,2024-04-19,False,1,faculty,fiction
c2185205-7479-41ad-adab-ed786d47f21e,e35b080e-9647-45fb-82f2-3c8fd1e40f2a,2022-01-21,2022-02-06,False,1,staff,non-fiction
c0ee8dff-ae96-414a-b74e-8d976f35b14f,457087c9-0fea-4115-9a11-e1d9c1334df8,2022-04-23,2022-04-30,True,0,staff,art
f2274373-a1c9-41b3-99ba-7854cfe8bbb4,7b6ec010-2953-4c11-95a6-da9db6335d74,2023-04-12,2023-04-14,False,0,student,art
b635f82a-fd92-4389-8d2c-4528f5ed019c,31192a2b-1ac1-4f9a-b976-3b8e482f3220,2020-07-04,2020-07-11,True,0,faculty,non-fiction
720760a3-7b05-40a9-a028-ba07c9d37290,374847e6-2b11-4ab0-89e6-fd87a1a8a85c,2020-10-11,2020-10-13,True,0,student,non-fiction
390b1d2b-b619-4e31-8191-fe8b7ba9f794,a77b58bc-90bc-445f-9591-5f301c095397,2024-01-17,2024-01-25,False,1,student,art
67f1745d-e72e-4be1-a3f5-f84864cca2a2,6694bbe3-1567-4d7c-9bf8-bd26d203f170,2021-03-03,2021-03-12,False,1,student,fiction
e63370ad-11fb-4c5b-8f0d-5263a694aafe,a18d635b-be27-4881-8972-29420647d0ed,2023-03-23,2023-04-05,False,1,staff,non-fiction
ead07a20-24bb-4d4b-b51d-e32c35a185c2,58a2d3a3-bd69-4e25-8800-3b21603b9a76,2025-02-06,2025-02-25,False,1,student,non-fiction
0e433313-393b-4ec2-b3ea-f9bd64f28d0f,ea6061a5-8df3-4192-8885-251049671652,2020-07-14,2020-08-01,False,1,student,non-fiction
c9f0438b-b025-479b-b118-17162c765ef0,4790aa0b-972a-46e7-bc8b-6f4778ea3653,2024-04-30,2024-05-06,False,0,faculty,fiction
1f027085-abb7-462d-a222-2595d1eb0980,44b97a43-704a-4a4c-b84e-b036c3552eff,2020-08-11,2020-08-15,False,0,student,science
332ee8b8-5c87-4186-9ff2-1827b7fe6eac,a27f6195-f111-48c3-89b3-49c93c37789b,2022-05-05,2022-05-16,True,1,staff,fiction
d4bd5d3d-dc42-4137-b0ea-94b6a42f5fe3,feb89342-48b0-4f6c-aa43-7c5fb2669f77,2025-03-08,2025-03-19,False,1,student,history
c7e2188b-7650-4838-b43b-7f8d9ec1c062,4bc4c1e7-f4c8-46f7-9821-dd101562e36c,2021-09-27,2021-09-29,True,0,staff,non-fiction
